text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
"shop đóng_gói sữa cẩn_thận , tuy_nhiên có 1 hộp bị móp vỏ . date sữa xa .",0,0,1,0,1,0
"đã nhận được sữa , shop chuẩn_bị hàng cẩn_thận và siêu nhanh , sẽ cho bé uống để xem chất_lượng ạ",0,0,0,0,1,0
"đóng_gói siêu chắc_chắn , mua đi mua lại của shop rất nhiều lần .",0,0,0,0,1,0
"gói hàng cẩn_thận , ngồi gỡ thôi cũng đứt hơi 😎 , 1 thùng được 4 gói , mua như này gọn hơn mua lon . mua lon nhiều nhà chất đầy lon chật nhà",0,0,0,0,1,0
sữa thơm được hàng nhanh toá shop ạ,0,0,0,1,1,0
ổn . date xa . rẻ,1,0,1,1,0,0
"giao hàng rất nhanh , sữa hạn sử_dụng dài , rất ok , mua được sale giá rẻ rất thích",1,0,1,1,1,0
"shop giao hàng nhanh , giá rẻ , cho bé ăn hi_vọng bé sẽ hợp_tác .",1,0,0,0,1,0
"đóng_gói kỹ , hàng chất_lượng . mua đúng dịp giảm_giá nên rất tiết_kiệm",1,0,0,1,1,0
"giao hàng nhanh , đã mua rất nhiều lần ở shop , hàng chuẩn chính hãng .",0,0,0,0,1,1
xịn hạn sử_dụng xa con uống ngon hợp_tác vì sữa cũng nhạt nhất trong các dòng sữa của nói_chung thích nhất ship nớ . nhanh gọn lẹ,0,0,1,1,1,0
bé khá là thích dù mới uống lần đầu . mong là sẽ mập và tăng được chiều cao . sẽ tiếp_tục uh shop,0,0,0,1,0,0
đóng_gói rất cẩn_thận sẽ tiếp_tục ủng_hộ shop,0,0,0,0,1,0
mình mới nhận hàng . hàng chất_lượng tuyệt hàng rất hộ shop lần tiếp_theo .,0,0,0,1,1,0
sữa giao quấn hàng chắc_chắn chưa uống nữa nên chưa biết chất_lượng như thế_nào,0,0,0,0,1,0
shop giao hàng nhanh . đóng_gói hàng rất cẩn_thận,0,0,0,0,1,0
"cảm_ơn shop , shop giao hang rất nhanh , shop trả_lời nhanh .",0,1,0,0,1,0
"đã nhận được hàng . giao hàng nhanh . , date xa . ủng_hộ nhiều lần rồi vẫn rất ưng",0,0,1,1,1,0
"hàng của shop mình đã đặt , shop chuẩn_bị hàng khá tốt , gói cũng cẩn_thận , giao hàng nhanh đúng như yêu_cầu của khách_hàng , nói_chung là mình hài_lòng với cách làm_việc , hàng của shop",0,1,0,0,1,0
"shop giao hàng rất nhanh , ở vp mà hôm trước đặt hôm sau đã có_mặt ngay , còn nhanh hơn ở hà_nội nữa ý . đóng_gói rất cẩn_thận và đẹp",0,0,0,0,1,0
"đóng_gói cẩn_thận , hạn sử_dụng xa , đã mua nhiều lần ở shop , giao hàng nhanh",0,0,1,0,1,0
"bốn gói tách rời tiện_dụng . giá_cả hợp_lý , dùng an_tâm . 5 sao cho mall !",1,0,1,0,0,0
"chất_lượng sản_phẩm gói hàng chắc_chắn , giao hàng nhiệt_tình",0,1,0,1,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , chất_lượng ok , good good : )",0,0,0,1,1,0
"date xa lắm nhé , tha_hồ cho con uống luôn mà để thanh cũng tiện không như hộp",0,0,1,0,0,0
"đã mua nhiều lần , cũng có suy_nghĩ về nguồn hàng , giá cũng cao so với shop khác , lượt mua nhiều nên tạm tin_tưởng ạ .",-1,0,0,0,0,-1
giao hàng khá nhanh giá_cả hợp_lý chất_lượng phù_hợp tư_vấn nhiệt_tình,1,1,0,1,1,0
là khách_hàng thân_thiết luôn rồi đó . tháng nào cũng 2 bao_tải to . chất_lượng tốt . shop nhiệt_tình . a giao hàng quen nhà luôn .,0,1,0,1,0,0
giao nhanh check mã_vạch oke,0,0,0,0,1,1
giao hàng nhanh . đóng_gói cẩn_thận . cảm_ơn shop nhiều nhé . sau sẽ ủng_hộ,0,0,0,0,1,0
"shop đóng_gói rất cẩn_thận , ưng lắm",0,0,0,0,1,0
"mua lần thứ n r , đóng_gói cẩn hàng hơi lâu , sữa oke : )",0,0,0,1,1,0
giao hàng nhanh . đặt hum trước hum sau nhận được hàng gói cẩn_thận chắc_chắn . giá_cả hợp_lý . chất_lượng sản_phẩm oke,1,0,0,1,1,0
"giao nội_thành siêu nhanh , sản_phẩm mới hạn sử_dụng xa , thanks shop nhé , oke sẽ ủng_hộ thêm .",0,0,1,0,1,0
"mua enfa vào ngày sale thương_hiệu giá tiết_kiệm hơn mà còn được miễn_phí vận_chuyển , rất thích",1,0,0,0,1,0
"sản_phẩm đúng hàng air , bil đầy_đủ rõ_ràng , chị chủ tư_vấn nhiệt_tình , giải_đáp mọi thắc_mắc của mình mà không cần biết mình có mua hàng hay không . mọi người nên ủng_hộ những shop làm_ăn chân_chính như vậy nhé ❤ ️",0,1,0,0,0,1
"hàng đóng_gói cẩn_thận , sẽ ủng_hộ shop lần sau",0,0,0,0,1,0
"thương_hiệu lớn nhưng lại có mẫu hộp giấy giúp tiết_kiệm rất nhiều . bé đi phân tốt , vị ngọt_béo",1,0,0,1,0,0
shop chuẩn_bị hàng nhanh . cảm_ơn shop về món quà ạ . đã nhiều lần mua hàng shop nên yên_tâm ạ,0,1,0,0,1,0
"shop đóng_gói cẩn_thận , giao hàng nhanh . lần sau sẽ ủng_hộ shop tiếp .",0,1,0,0,1,0
"bỉm mềm , mỏng , giá_cả oke cho các mom muốn thay liên_tục 😉 tầm 2h30 trừ 3h là nên thay 1 lần r",1,0,0,1,0,0
"shop giao hàng nhanh , cskh tốt .",0,1,0,0,1,0
con mình chỉ uống loại sữa này . 5 sao cho chất_lượng . shop ship hàng siêu nhanh,0,0,0,1,1,0
giao hàng nhanh . bé mới dùng bị đi_ngoài vẫn đang tiếp_tục theo_dõi,0,0,-1,0,1,0
"tốt , giao nhanh , nhưng do vận_chuyển nên móp hộp sữa xíu . sẽ ủng họp tiếp",0,0,0,1,1,0
thời_gian giao hàng nhanh . lần thứ 3 mình mua bỉm của shop . sẽ ủng_hộ shop dài_dài .,0,0,0,0,1,0
shipper rất nhiệt_tình,0,1,0,0,0,0
"đã mua nhiều lần , sản_phẩm_chất_lượng , đóng_gói cẩn_thận . shop nên có thêm chương_trình khuyến_mãi , hoặc hoàn xu với nhưng đơn hàng có giá_trị cao . sẽ còn ủng_hộ , giao hàng nhanh .",1,1,0,1,1,0
"chất_lượng ok , hàng đúng hình , chưa dùng nên chưa rõ chất_lượng",0,0,0,0,1,1
date nhận là tháng 8 chứ không phải tháng 11 . shop nên ghi đúng sự_thật hơn .,0,-1,0,0,0,0
"bỉm mềm_mỏng , thấm hút tốt . bề ngang mông to , thích_hợp cho bé hay vận_động leo_trèo .",0,0,0,1,0,0
"chất_lượng tốt , giao hàng nhanh_trừ đủ , shop nhiệt_tình , dễ_thương ❤ ️ ❤ ️ ❤ ️",0,1,0,1,1,0
giao hàng nhanh . đóng_gói cẩn_thận . mk đã mua nhiều lần . hàng chuẩn,0,0,0,0,1,1
sản_phẩm giống mô_tả . giao hàng nhanh . đóng_gói cẩn_thận,0,0,0,0,1,1
đóng_gói sản_phẩm rất chắc_chắn chất_lượng sản_phẩm tuyệt_vời,0,0,0,1,1,0
shop giao hàng nhanh_chóng . đóng_gói hàng rất cẩn_thận . hy_vọng bé sẽ ghích vị này . n,0,0,0,0,1,0
"giao hàng nhanh , đóng_gói rất cẩn_thận . chất_lượng sản_phẩm chờ sử_dụng",0,0,0,0,1,0
hộp sữa bị móp . nắp hộp hơi lỏng_lẻo . hi_vọng chất_lượng ok. !,0,0,0,0,-1,0
"sản_phẩm nhận được móp méo rất nhiều , nhìn không thiện_cảm_chút nào",0,0,0,0,-1,0
"hàng chuẩn , check được mã_vạch , đóng_gói chắc_chắn , giao hàng nhanh",0,0,0,0,1,1
"giao hàng khá nhanh , hộp không bị móp méo",0,0,0,0,1,0
"giao hàng nhanh , mua lần thứ 2 và rất tín_nhiệm shop .",0,0,0,0,1,0
bọc quạt rất vừa_vặn phải được chồm ra phía sau nhiều 1chút thì hay quá . sữa mua lần 2 nên không nói nhiều . đóng_gói đẹp và chắc_chắn .,0,1,0,0,1,0
chưa sử_dụng nhưng đóng_gói sản_phẩm chắc_chắn ! hi_vọng em bé hợp_tác sẽ ủng_hộ shop,0,0,0,0,1,0
shop đóng_gói cẩn hàng,0,0,0,1,1,0
"đóng_gói sản_phẩm cẩn_thận , sản_phẩm đúng mô_tả , chất_lượng sản_phẩm tốt",0,0,0,1,1,1
"hàng đẹp , shop nhiệt_tình , shipper siêu dễ_thương , dễ_tính . : )",0,1,0,0,1,0
shop giao hàng nhanh gói hàng cẩn_thận . sữa vị thơm ngon giá_cả phải_chăng .,1,0,0,1,1,0
"đóng_gói sản_phẩm đẹp và chắc_chắn , giao hàng nhanh , chất_lượng sản_phẩm tuyệt_vời . sẽ ủng_hộ shop lần sau . 😃",0,0,0,1,1,0
đóng_gói hàng lúc_nào cũng chu_đáo ! date xa . bé uống kid tăng cân tốt,0,0,1,1,1,0
giá rẻ hơn thị_trường . mặc_dù shop đóng thận rồi nhưng hàng vẫn bị móp một_chút,1,0,0,0,1,0
"sản_phẩm_chất_lượng , gói hàng cẩn_thận , giao hàng hơi chậm nhưng do giá_cả hợp_lí và shop tư_vấn cũng nhiệt_tình nên rất ưng mua hàng bên đây",1,1,0,1,-1,0
"sale lớn nên mình mua nè , cảm_ơn shop nha , 11.1 sale mạnh nữa nha_shop",1,0,0,0,0,0
"đóng_gói hàng cẩn_thận . giao hàng nhanh . sữa_chua , váng sữa nguội ăn ngon bé nhà mình rất thích . date xa . bé hợp_tác lần sau sẽ ủng hộp tiếp",0,0,1,1,1,0
"chất_lượng sản_phẩm tuyệt_vời . , đóng_gói sản_phẩm đẹp và chắc_chắn .",0,0,0,1,1,0
"giao hàng nhanh , thấm hút khá oke nhưng bé nhà mình mới dùng 3 cái mà mông với háng bị hăm đỏ rất nhiều 😑",0,0,-1,1,1,0
"bỉm dùng ổn , giá_thành vừa_phải , thích_hợp dùg ban_ngày nha !",1,0,0,1,0,0
"shop ship nhanh , chuẩn thời_gian mình hẹn với shop . nhìn_chung bé khá hợp_tác . cảm_ơn shop nhiều !",0,0,0,0,1,0
"giao hàng lâu , hộp sữa bị méo , mình đang ở cty không chụp lại được lấy lại hình , shop sau chú_ý đóng_gói hàng nhé",0,0,0,0,-1,0
đã mua nhiều lần của hàng cẩn rẻ hàng chất_lượng,1,0,0,1,1,0
hàng chính hãng mua được sale giá rẻ . đóng_gói cẩn_thận chắc_chắn .,1,0,0,0,1,1
"giao hàng nhanh , giá tốt , shop bọc hàng rất cẩn_thận , sẽ ủng_hộ tiếp . hình_ảnh mang tính_chất lấy xu",1,0,0,0,1,0
cũng ngon á . mà bé mình mê sữa mẹ quá nên thử lần đầu chưa quen . để cho ăn thử dần xem sao,0,0,0,1,0,0
"sản_phẩm như hình , đóng_gói cẩn_thận , giao hàng nhanh , chất_lượng",0,0,0,1,1,1
"shop đóng_gói rất cẩn_thận , phí ship rẻ , giá cạnh_tranh , mọi người nên mua ạ",1,0,0,0,1,0
sản_phẩm tốt . giao hàng nhanh đóng_gói cẩn_thận . nhưng mua 2 sản_phẩm quà tặng nhận được có 1,0,-1,0,1,1,0
"shop giao hàng nhanh , đóng_gói cẩn_thận không bị móp méo lon sữa nào thời_hạn sử_dụng dài",0,0,1,0,1,0
"hàng hạn sử_dụng xa , có tem chống hàng giả , tem nhập_khẩu . mọi ng nên mua nhé .",0,0,1,0,0,1
"giao hàng chậm . shipper giao hàng nc khó nghe . sữa ok , giá_cả hợp_lý .",1,-1,0,1,-1,0
"sữa tốt , vị ngọt , con hợp_tác . sữa tốt , vị ngọt , con hợp_tác . .",0,0,0,1,0,0
"chất_lượng sản_phẩm tuyệt_vời , đã mua nhiều lần , giao hàng siêu nhanh",0,0,0,1,1,0
"giao hàng nhanh , đóng_gói cẩn_thận , mua mal không cần áp mã mpvc .",0,0,0,0,1,0
"ship nhanh , giá ok . date xa . hết sẽ mua nhiều hơn để được giảm_giá",1,0,1,1,1,0
"thái_độ quá tệ . mọi người khi mua hàng nhớ cân_nhắc trước khi mua ở đây . mình đặt_hàng , nhưng nhu_cầu không muốn mua nữa nên gửi yêu_cầu_hủy_đơn . hàng lúc này chưa giao cho phải 2 ngày sau mới giao . nhưng chủ shop không đồng_ý yêu_cầu huỷ , dù mình thương_lượng rất nhiều . lấy đủ mọi lý_do .",0,-1,0,0,0,0
giá ưu_đãi và đúng chất_lượng .,1,0,0,1,0,0
shop giao nhanh 🥰,0,0,0,0,1,0
"hàng đóng_gói cẩn_thận , giao hành nhanh nhiều lần nhưng lần nào cũng hài_lòng và tin_tưởng",1,0,0,0,1,0
sữa chuẩn giao hàng nhanh . tháng nào chẳng đóng họ cho shop mấy triệu . uy_tín luôn nhân_viên nhiệt_tình hôm trước_hết sữa hôm sau giao luôn roài,0,1,0,0,1,1
đã nhận được sản_phẩm . giao hàng nhanh và thân_thiện . cảm_ơn shop,0,1,0,0,1,0
"shop đóng_gói cẩn_thận , giao hàng nhanh . date xa . mình mua nhiều lần rồi .",0,1,1,1,1,0
"hộp bị móp méo nhiều , không biết do vận_chuyển hay shop . không ảnh_hưởng đến sản_phẩm là oke",0,-1,0,0,-1,0
date tới 202 mình hài_lòng với sản_phẩm này . mình sẽ mua ủng_hộ shop nữa,0,0,1,0,0,0
"giao hàng khá nhanh , bọc rất chắc_chắn , có tem chống hàng giả . chưa sử_dụng nhưng hi_vọng chất_lượng tốt",0,0,0,0,1,1
"hình_ảnh rõ nét , màu_sắc_đẹp . thời_gian giao hàng nhanh .",0,0,0,0,1,0
"giao hàng nhanh , chất_lượng bỉm tốt mềm_mỏng hơn loại cũ 👋 sẽ mua tiếp",0,0,0,1,1,0
"mua của shop 2 lần rồi , lần nào shop cũng gói hàng rất kỹ luôn mà giao hàng cũng khá nhanh nữa .",0,0,0,0,1,0
bỉm khá mềm nhẹ mỏng mặc qua đêm không tràn . tuy_nhiên vòng ôm bắp_chân hơi lỏng,0,0,0,1,0,0
"sản_phẩm đóng_gói chắc_chắn , không bị móp , hạn sử_dụng 2022 , giá_cả lại phải_chăng !",1,0,1,0,1,0
hàng giao bị chậm lỗi do nhà vận_chuyển làm ngóng dài cả cổ . đóng_gói chắc_chắn mua 6 / 2020 hạn sử_dụng đến 8 / 2021 . tạm ổn,0,0,1,0,-1,0
"mua được giá tốt , shop giao nhanh , hạn sử_dụng xa đến tháng 2 / 2022 . nhưng đóng_gói thùng bị móp méo bung keo nhìn tệ hơn mấy lần trước rất nhiều . hi_vọng lần sau sẽ không bị thế ( dù khách mua hàng sale thì cũng_nên đóng_gói cẩn_thận xíu )",1,0,1,0,-1,0
sản_phẩm oke,0,0,0,1,0,0
"sữa mùi thơm dễ_chịu , bé rất thích uống , giao hàng nhanh_chóng , sẽ quay lại ủng_hộ shop",0,0,0,0,1,0
"hàng chuẩn , cảm_ơn shop đã giao hàng nhanh như gió ❤ ️ ❤ ️ , chúc shop buôn may bán tốt nhé 👍 🏻 👍 🏻",0,0,0,0,1,1
"sản_phẩm rất ok , giống như quảng_cáo , giao hàng nhanh , đóng_gói kỹ lắm",0,0,0,1,1,0
chất_lượng sản_phẩm tốt . sẽ ủng_hộ shop lần tới . đóng_gói sản_phẩm oke,0,0,0,1,1,0
"đã nhận được hàng . shop đóng_gói cẩn_thận , giao hàng nhanh , sữa chuẩn uống ngon . mua thường_xuyên của shop . nói_chung hài_lòng .",0,0,0,0,1,1
đã mua nhiều lần của shop . đóng_gói rất c là cẩn_thận . bóc mấy lượt liền,0,0,0,0,1,0
shop gói hàng cẩn_thận . chất_lượng thì phải sử_dụng mới biết được,0,0,0,0,1,0
"sữa uống thơm ngon , mà không bị ngọt quá như milo việt . bé nhà mình rất thích . lần sau sẽ tiếp_tục ủng_hộ shop",0,0,0,1,0,0
"shop giao hàng nhanh , sản_phẩm chính hãng . đáng tin_cậy , đóng_gói cũng rất chắc_chắn",0,0,0,0,1,1
"ship nhanh , hạn sử_dụng dài , hình_thức đẹp , đóng_gói tốt , giá hợp_lý .",1,0,1,0,1,0
"đóng_gói rất kỹ , hàng có tem mác đầy_đủ , chứ sử_dụng nên không biết có hợp bé không",0,0,0,0,1,1
"thất_vọng , quá thật vọng ! , đợt sale lớn 9 / 9 để_dành mua 1 lần , mà không ngờ được là dù đã để_dành hơn sữa chờ giao vì sợ hết sữa . , lần đầu dự nhận được hàng là 12 , sau là 14 và cuối_cùng là 18 . trong khi ngày nhập kho là 13 . , quá lâu cho 1 cuộc tình : ) , mình chấp_nhận chờ , nhưng không có_nghĩa_là quá lâu như v",0,0,0,0,-1,0
mua lần thứ 3 . lần bày shop gói hàng hơi xấu nhưng quấn chống sốc hộp bên trong rất cẩn_thận . chất_lượng hàng vẫn rất oke,0,0,0,1,0,0
"hàng đẹp nhưng mình đã hỏi trước là mình chỉ muốn lấy màu xanh hoạ_tiết thôi / shop xác_nhận nhưng lại gửi cho mình 2 xanh và 2 kẻ xanh . , k hài_lòng",0,-1,0,1,0,0
hàng giao nhanh . đóng_gói cẩn_thận . hàng hạn sử_dụng mới . hài_lòng với sản_phẩm . shop nhiệt_tình . con ăn tốt sẽ mua thêm tại shop . tuyệt_vời lắm . cho shop 5 sao,0,1,1,1,1,0
"shop đóng_gói cẩn_thận , dùng tốt đã ủng_hộ lần hai !",0,0,0,0,1,0
shop đóng_gói quá ẩu . lon sữa bị móp . shop không thiện_chí giải_quyết,0,-1,0,0,-1,0
hàng toàn hạn sử_dụng cũ . mọi người lưu_ý nhé !,0,0,-1,-1,0,0
"mua hơn chục hộp rồi . okok , okok , giao_hàng",0,0,0,0,1,0
"giá hợp_lý giao hàng nhanh , đã mua hàng nhiều lần , ủng_hộ shop tiếp",1,0,0,0,1,0
bọc hàng rất cẩn_thận giao hàng khá nhanh . chưa dùng nên không biết chất_lượng như thế_nào cho 5 sao để ủng_hộ,0,0,0,0,1,0
shop gói hàng rất cẩn_thận rất có tâm,0,0,0,0,1,0
chất_lượng sản_phẩm tuyệt_vời . giao hàng nhanh_chóng . hài_lòng,0,0,0,1,1,0
chất_lượng tốt .,0,0,0,1,0,0
hộp sữa hơi móp . shop đóng_gói nên thêm lớp chống và đập nữa cho an_toàn .,0,0,0,0,-1,0
"đã nhận được hàng , lần nào mua cũng ưng hết á , đóng_gói cẩn_thận 😁",0,0,0,0,1,0
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm rất đẹp và chắc_chắn !",0,0,0,1,1,0
sản_phẩm tốt . chất_lượng . hàng chuẩn chỉnh . giá phải_chăng . ok,1,0,0,1,0,1
giao hàng lâu . djc,0,0,0,0,-1,0
"đóng_gói sản_phẩm tốt , con uống được 1 tuần thấy con ăn ngon và hay đói hơn . sẽ tiếp_tục ủng_hộ shop",0,0,0,0,1,0
shop chuẩn_bị hàng rất nhanh . bọc sản_phẩm chắc_chắn . cảm_ơn shop,0,0,0,0,1,0
đã nhận được hàng . đây là lần 2 order của shop . gởi hàng nhanh gọn và kỹ_lưỡng . chất_lượng sữa đúng của pháp 🇫 🇷 . 5 * cho shop . merci,0,0,0,1,1,0
đóng_gói cẩn_thận . đã mua shop lần 2 hạn sử_dụng tân 202 nên thoải_mái,0,0,1,0,1,0
"thời_gian giao hàng rất nhanh , hộp nguyên_vẹn không bị móp đang dùng loại này thấy xa , tháng 7 / 21 .",0,0,1,0,1,0
mua lần 3 sữa uống được bé nhà thích chất_lượng tốt giao hàng nhanh,0,0,0,1,1,0
"video và clip mag tchat lấy xu vì lười chụp . lsau sẽ review có tâm hơn ^ , sữa giá rẻ . mới mở hộp thấy giống sữa đang dùng . hàng chuẩn thơm . sh rep nhiệt_tình . sẽ mua lần n",1,1,0,1,0,1
hàng giá quá rẻ . y mẫu rất đẹp nghiêng nước không bị đổ . đóng_gói sản_phẩm rất chắc uy_tín gửi đúng màu bé ơn shop nhiều .,1,0,0,1,1,0
gói hàng cẩn_thận . m mua mấy lần ròi nên chất_lượng tốt . có 1 h_hạn sử_dụng không được xa lắm,0,0,1,1,1,0
"giao hàng nhanh_chóng , đóng_gói cẩn_thận , săn sale rẻ , hàng tốt",1,0,0,1,1,0
đã mua nhiều lần chất_lượng oke,0,0,0,1,0,0
"mua lần 2 rồi , hài_lòng lăm . hết sẽ mua tiếp ^ giao hàng nhanh",0,0,0,0,1,0
thời_gian giao hàng nhanh . chất_lượng sản_phẩm ok . đóng_gói chắc_chắn .,0,0,0,1,1,0
"shop giao hàng đúng hình , shop phục_vụ ok , shop đóng_gói hàng đẹp",0,1,0,0,1,1
"giao hàng nhanh . hạn sử_dụng khá xa , tháng 5 năm 2021 . giá hợp_lý . đóng_gói sản_phẩm ổn .",1,0,1,0,1,0
